N,P,K,temperature,humidity,ph,rainfall,label
12.0,67.0,23.0,25.62896213,63.14909763,6.5850203,45.49683991,lentil
36.0,67.0,20.0,20.39078312,60.47528931,6.92404237,53.31508572,lentil
24.0,70.0,16.0,25.17885316,68.93307305,6.54803469,35.03484812,lentil
28.0,67.0,21.0,21.79792649,63.73086065,6.25099422,46.62370222,lentil
2.0,72.0,18.0,26.57597546,60.97876599,7.83671956,50.89110726,lentil
33.0,77.0,15.0,23.89736406,66.32102048,7.80221244,40.74536757,lentil
34.0,65.0,19.0,23.43974653,63.22011726,5.94239222,45.40277297,lentil
38.0,77.0,22.0,28.234829,69.3159965,6.31328427,35.36831423,lentil
9.0,60.0,21.0,29.94413861,67.31323084,7.52178027,40.37113729,lentil
22.0,55.0,16.0,23.7937153,68.03209183,6.51631756,49.73922097,lentil
35.0,74.0,22.0,26.7230014,62.96841833,6.8989058,42.87274897,lentil
2.0,75.0,22.0,23.89271875,61.78779413,6.65860536,52.55730112,lentil
28.0,69.0,16.0,29.77013109,66.29327012,6.54736162,35.69674138,lentil
37.0,77.0,20.0,25.93381964,68.70533022,7.080506,51.02372773,lentil
30.0,61.0,18.0,27.14911056,67.02664337,6.15778259,52.50812701,lentil
3.0,78.0,18.0,20.21368219,68.65257685,6.88713005,50.89732989,lentil
0.0,74.0,17.0,23.33375853,64.50515776,7.2409884,47.01510708,lentil
13.0,61.0,22.0,19.44084326,63.27771461,7.72883242,46.83130119,lentil
12.0,66.0,20.0,27.41434987,63.41785982,7.33611722,44.43177543,lentil
33.0,59.0,19.0,23.19305333,62.74710773,7.64102418,49.55213308,lentil
4.0,80.0,16.0,29.19585548,68.01965728,7.44197682,44.93261911,lentil
19.0,79.0,19.0,20.06003985,67.76252583,6.67726256,42.89509057,lentil
23.0,75.0,17.0,24.87425505,64.00213929,7.19807629,48.28137482,lentil
12.0,71.0,19.0,24.91079638,60.71367427,7.14261106,42.19740397,lentil
27.0,61.0,15.0,25.2653291,67.10004577,6.95805484,48.33941188,lentil
26.0,66.0,22.0,18.06486101,65.1034354,6.30047941,51.54922825,lentil
32.0,56.0,18.0,20.0467711,65.84395319,7.13525153,46.05333124,lentil
3.0,69.0,23.0,28.67408774,63.18832976,7.29936077,42.96018627,lentil
18.0,66.0,22.0,25.87990287,67.55109024,6.34737918,47.89645224,lentil
26.0,63.0,17.0,29.87854588,65.73085206,6.95030069,44.95654782,lentil
32.0,78.0,22.0,23.97081395,62.35557553,7.00703752,53.40906048,lentil
0.0,65.0,24.0,28.49584395,62.44616219,7.84149603,53.14531023,lentil
6.0,68.0,18.0,24.388717,62.50453062,6.71134115,47.26052494,lentil
5.0,65.0,19.0,18.28072173,68.10365387,6.97836169,48.80253285,lentil
9.0,77.0,17.0,21.65845777,63.58337146,6.28072555,38.07659414,lentil
38.0,60.0,20.0,29.84823072,60.63872613,7.4912171,46.80452595,lentil
14.0,76.0,20.0,29.05941162,62.10652364,7.04247468,36.5011366,lentil
12.0,80.0,19.0,21.91041045,65.21662467,5.96200148,36.10211371,lentil
3.0,63.0,16.0,24.38041875,61.18458224,6.86888171,53.13946695,lentil
0.0,69.0,21.0,25.86928193,61.88321072,7.07292331,36.68284038,lentil
30.0,79.0,22.0,18.28766124,69.48515056,6.25421661,48.60449438,lentil
34.0,73.0,15.0,20.97195263,63.83179889,7.63042408,53.10207889,lentil
10.0,79.0,20.0,24.98287462,66.895409,6.37988144,38.21370568,lentil
12.0,58.0,23.0,21.74600081,63.39503184,6.76509146,50.43306085,lentil
6.0,64.0,23.0,23.33565221,67.40460704,7.06526407,36.18678721,lentil
28.0,79.0,16.0,24.70626432,60.26854183,6.05218488,53.12442925,lentil
26.0,68.0,24.0,28.04849594,64.07691942,7.50493097,37.15824966,lentil
13.0,64.0,20.0,19.1345771,62.57526895,6.59057109,36.46946971,lentil
21.0,63.0,17.0,25.08966129,68.17543102,6.55968184,41.45486619,lentil
9.0,56.0,17.0,26.13708256,66.7729209,6.26193788,46.48280681,lentil
0.0,67.0,22.0,29.82112112,69.4073209,6.59379839,51.56461082,lentil
22.0,60.0,18.0,19.59221047,61.28633405,6.74398035,41.7704893,lentil
40.0,61.0,22.0,20.94981756,65.8108757,7.00221604,44.23913012,lentil
7.0,73.0,25.0,27.52185591,63.13215259,7.28805662,45.20841071,lentil
17.0,74.0,17.0,26.03026959,69.55863145,7.39321085,37.11395801,lentil
31.0,60.0,24.0,25.40474421,65.8567539,7.72233599,51.92057267,lentil
32.0,76.0,15.0,28.05153602,63.49802189,7.60411018,43.35795377,lentil
61.0,41.0,17.0,25.1420613,65.26185135,6.02190224,76.68456006,maize
78.0,58.0,15.0,25.00933355,67.816568,6.52863127,62.91359494,maize
68.0,41.0,16.0,21.77689322,57.80840636,6.15883062,102.0861694,maize
76.0,44.0,17.0,20.41683147,62.5542482,5.8554424,65.27798457,maize
63.0,43.0,17.0,19.28889933,65.47050802,6.80748779,71.3195307,maize
76.0,48.0,18.0,19.29563411,69.63481219,5.77597783,83.21030571,maize
60.0,44.0,23.0,24.7947077,70.04556743,5.72257982,76.72860067,maize
60.0,57.0,24.0,18.66116213,61.55327249,6.12129404,75.03247667,maize
66.0,54.0,21.0,25.19008683,60.2001687,5.91904553,72.12375573,maize
67.0,60.0,25.0,24.92162194,66.78627406,5.75025494,109.2162279,maize
94.0,39.0,18.0,23.89114571,57.48775781,5.89309314,102.8301942,maize
99.0,36.0,20.0,20.57981887,65.34583901,6.67108582,78.34604471,maize
98.0,44.0,21.0,25.77175115,74.089114,6.52447803,107.4931917,maize
71.0,54.0,16.0,22.61359953,63.69070564,5.74991442,87.75953857,maize
74.0,43.0,23.0,25.95263264,61.89082199,6.32523516,99.57981207,maize
77.0,58.0,19.0,22.8056033,56.50768935,5.79164993,101.5952794,maize
61.0,59.0,17.0,23.33844615,59.24580604,6.47444292,105.0083144,maize
90.0,49.0,21.0,24.84016732,68.3584573,6.47252329,74.05474936,maize
90.0,57.0,24.0,18.92851916,72.80086137,6.15886028,82.34162918,maize
79.0,59.0,17.0,20.37999665,63.73849998,6.64420548,108.5054416,maize
73.0,58.0,21.0,19.97215954,57.68272924,6.59606065,60.65171481,maize
83.0,45.0,21.0,18.83344471,58.75082029,5.71622291,79.7532896,maize
73.0,45.0,21.0,24.60532218,73.58868502,6.63680322,96.59195302,maize
71.0,52.0,18.0,25.10787449,55.97732754,5.7907702,78.16077693,maize
81.0,45.0,23.0,19.32666088,68.034493,6.19236,84.22969177,maize
86.0,55.0,21.0,21.54156232,59.64024162,6.80393152,109.7515385,maize
95.0,38.0,22.0,19.84939404,61.24500053,5.73061711,100.7689246,maize
90.0,52.0,25.0,25.97482359,69.36385721,6.82258655,103.2234212,maize
99.0,50.0,15.0,18.14710054,71.09445342,5.57328644,88.07753741,maize
89.0,60.0,19.0,25.19192419,66.6902901,5.9136645,78.06639649,maize
79.0,45.0,20.0,23.80546189,59.24537979,5.71520882,89.9622014,maize
60.0,54.0,19.0,18.74826712,62.49878458,6.41782049,70.23401597,maize
63.0,43.0,19.0,18.51816776,55.53128131,6.64190635,90.988051,maize
81.0,49.0,20.0,18.04185513,60.61494304,5.51369792,104.2321615,maize
87.0,48.0,25.0,18.65396672,61.37879671,6.65673001,93.62039175,maize
77.0,52.0,17.0,24.86374934,65.7420046,5.71479972,75.82270467,maize
87.0,60.0,23.0,20.27317074,63.91281869,6.439072,62.50351892,maize
76.0,39.0,24.0,24.2547451,55.64709899,6.99584378,64.23845455,maize
79.0,51.0,16.0,25.33797709,68.49835977,6.58624458,96.46380213,maize
68.0,40.0,19.0,26.14384005,66.20569924,6.65542636,107.2361366,maize
78.0,48.0,22.0,23.08974909,63.10459626,5.58865058,70.43473609,maize
70.0,44.0,19.0,23.31689124,73.4541537,5.8526071,94.29712821,maize
67.0,51.0,24.0,23.50297882,61.32026065,5.58417146,64.77791424,maize
69.0,51.0,23.0,22.21738222,72.85462807,6.80163854,106.6213157,maize
76.0,57.0,18.0,18.9802729,74.52600826,6.09272588,94.26249353,maize
72.0,60.0,25.0,18.52510753,69.0276233,5.77345473,88.10234397,maize
66.0,44.0,20.0,19.0781471,69.02298571,6.74000069,80.72515943,maize
92.0,44.0,16.0,18.87751445,65.76816093,6.08297375,94.76189431,maize
63.0,42.0,21.0,23.26237612,72.33125523,5.79842391,67.10225139,maize
99.0,56.0,17.0,24.10859207,73.13112261,6.23433036,71.07562236,maize
87.0,54.0,20.0,25.61707368,63.4711755,6.57641821,108.8303762,maize
78.0,37.0,22.0,25.34217103,63.31801994,6.33055439,74.52082026,maize
61.0,60.0,15.0,24.87502824,68.74248334,6.26556434,91.26056654,maize
87.0,35.0,25.0,21.44526922,63.1621551,6.1780563,65.88951188,maize
64.0,35.0,23.0,23.02038334,61.89472002,5.68036104,63.03843397,maize
61.0,38.0,20.0,18.47891261,62.69503871,5.97045843,65.43835393,maize
92.0,60.0,23.0,18.66746724,71.516474,5.72166714,69.93293255,maize
71.0,35.0,24.0,22.27373646,59.52193158,5.82642692,67.96704792,maize
74.0,39.0,23.0,22.6265115,65.77472881,6.78073637,88.17251033,maize
98.0,35.0,18.0,23.79746068,74.82913698,6.25279755,91.76337172,maize
86.0,37.0,16.0,20.51716779,59.21235483,5.56151073,67.61013737,maize
75.0,53.0,18.0,20.68899915,59.4375337,6.86479361,103.651438,maize
83.0,57.0,19.0,25.73044432,70.74739256,6.877869,98.73771338,maize
88.0,38.0,15.0,25.08239719,65.92195844,6.45511664,62.49190812,maize
83.0,58.0,23.0,19.74213321,59.66263104,6.38120191,65.50861389,maize
74.0,58.0,18.0,20.03728219,56.35606753,6.72730328,109.024141,maize
66.0,53.0,19.0,23.09348056,60.1159381,6.0335502,65.49730729,maize
70.0,47.0,17.0,24.6129118,70.4162444,6.60082702,104.1626147,maize
67.0,35.0,22.0,23.30546753,63.24648023,6.38568421,108.7603001,maize
96.0,54.0,22.0,22.35574166,61.33450447,6.96035828,83.20711308,maize
94.0,54.0,17.0,23.39128187,61.74427165,5.87164781,107.3198135,maize
61.0,44.0,17.0,26.10018422,71.57476937,6.93175656,102.2662445,maize
100.0,48.0,16.0,25.71895816,67.22190688,5.54990242,74.51490791,maize
77.0,36.0,23.0,24.71417533,56.73426469,6.64872533,88.45361858,maize
91.0,55.0,15.0,18.09300227,72.61024172,6.37665109,78.96159541,maize
60.0,46.0,22.0,24.89364635,65.61418761,6.62540435,87.9298085,maize
62.0,48.0,20.0,21.70181447,60.47470519,6.70844692,95.71388473,maize
89.0,60.0,17.0,25.37548751,57.21025565,5.98395268,101.7004306,maize
62.0,52.0,16.0,22.27526694,58.84015925,6.96705776,63.87020584,maize
75.0,49.0,15.0,21.53574127,71.50905983,5.9182638,102.4852929,maize
94.0,50.0,19.0,23.30355338,73.62548442,5.87324249,97.59081274,maize
86.0,36.0,24.0,26.54986394,72.89187265,5.78726839,73.33636055,maize
76.0,51.0,18.0,26.16985907,71.96246617,6.24704042,79.84925393,maize
96.0,46.0,22.0,20.58314011,69.00128641,6.49993645,66.29390357,maize
84.0,44.0,21.0,21.869274,61.91044947,5.85043983,107.2681929,maize
75.0,56.0,18.0,19.39851734,62.35750641,5.69620547,60.95197486,maize
63.0,35.0,16.0,22.02720976,65.35549924,6.27241754,83.73280082,maize
65.0,60.0,22.0,25.36768364,72.52054555,6.60698409,107.9124111,maize
74.0,55.0,19.0,18.05033737,62.89366992,6.28886807,84.23613484,maize
84.0,57.0,25.0,22.53510514,67.99257471,6.48904037,64.40866039,maize
99.0,38.0,21.0,22.88330922,71.59722446,6.35247187,67.72777298,maize
71.0,60.0,22.0,26.07470121,59.37147589,6.2048017,85.75692395,maize
80.0,43.0,16.0,23.55882094,71.59351368,6.65796475,66.71995467,maize
63.0,58.0,22.0,18.25405352,55.28220433,6.20474765,63.72358154,maize
74.0,56.0,22.0,18.28362235,66.65952796,6.82919928,80.97573281,maize
99.0,39.0,18.0,19.20129357,68.30578978,6.11275104,87.85092352,maize
60.0,38.0,17.0,18.41932981,64.23580251,6.47447652,76.41312437,maize
77.0,57.0,21.0,24.9321581,73.80435276,6.55056382,79.74078719,maize
74.0,48.0,17.0,21.63162756,60.27766379,6.43061646,69.21803098,maize
93.0,41.0,17.0,25.6217169,66.50415474,6.04790668,105.4654703,maize
37.0,38.0,32.0,31.85744939,45.53106268,5.41734052,91.55845821,mango
29.0,34.0,26.0,33.88004781,54.39416048,6.27395368,89.29147581,mango
14.0,18.0,30.0,29.80747243,52.13797867,5.19126512,95.74606104,mango
8.0,38.0,32.0,29.75150773,46.73723302,4.98181652,91.405983,mango
22.0,28.0,26.0,27.67256197,45.41692012,4.94768303,92.84991507,mango
7.0,17.0,26.0,34.89226666,48.75613373,6.41452661,91.63074547,mango
20.0,19.0,35.0,34.17719782,50.62161586,6.11393509,98.00687989,mango
39.0,16.0,27.0,35.53845018,52.94641947,4.93496476,91.54560427,mango
38.0,15.0,27.0,33.7462686,48.50387598,6.77778813,92.26439205,mango
2.0,36.0,31.0,30.90225239,49.95955487,5.73171945,91.77522598,mango
11.0,36.0,33.0,35.99009679,52.22780489,5.97863428,95.3713484,mango
36.0,25.0,33.0,27.98392787,53.33018851,5.54858485,99.61465679,mango
35.0,18.0,26.0,31.99490489,50.84881347,5.27938897,97.38741498,mango
3.0,18.0,31.0,31.65333432,48.20662669,6.39231397,91.09745581,mango
29.0,35.0,28.0,28.3471611,53.53903102,6.96741777,90.40260445,mango
4.0,40.0,26.0,27.58258929,48.56916221,6.72004179,95.8445641,mango
20.0,30.0,27.0,27.81005614,51.59445462,4.74910393,95.89898581,mango
14.0,29.0,32.0,35.63627319,48.97047762,6.9425201,97.51952041,mango
36.0,19.0,32.0,27.10710832,50.70880979,4.94295037,92.37238878,mango
15.0,27.0,28.0,33.80398664,46.12866113,4.50752355,90.82549241,mango
26.0,18.0,30.0,32.06097197,51.08494181,6.33623462,96.59816497,mango
31.0,36.0,29.0,33.93679864,52.72170281,6.46054275,97.4611918,mango
12.0,27.0,26.0,29.09382275,45.5661059,5.32307197,96.23520043,mango
1.0,35.0,34.0,30.79375683,46.69536813,6.27339822,92.21318555,mango
18.0,17.0,31.0,31.74592134,45.16127859,5.66750771,93.75441586,mango
18.0,19.0,27.0,27.75518664,52.34605806,4.77238599,94.11213345,mango
22.0,18.0,31.0,30.7645515,47.93791463,5.95602706,90.38503469,mango
22.0,38.0,31.0,31.53356352,53.06009323,5.82110604,98.57025046,mango
37.0,30.0,34.0,27.53907547,53.63549533,6.79777923,99.35408185,mango
14.0,18.0,35.0,31.09154239,47.02058367,4.79114678,91.46664318,mango
28.0,23.0,28.0,30.01821337,50.0983181,5.67603258,96.08745082,mango
26.0,35.0,31.0,33.44619894,53.05980465,5.33955656,98.05089394,mango
18.0,26.0,31.0,32.6112614,47.74916499,5.41847526,91.10190759,mango
9.0,38.0,25.0,34.58561471,50.34035336,5.4979469,100.3060719,mango
21.0,26.0,27.0,27.00315545,47.67525434,5.69958697,95.85118326,mango
34.0,16.0,25.0,30.07202564,50.96040505,6.10729559,92.09609766,mango
19.0,21.0,34.0,30.01592643,53.19212381,5.07427269,97.72843182,mango
12.0,37.0,30.0,31.09779147,47.41196659,4.54646611,90.28624348,mango
34.0,34.0,35.0,27.27433181,47.16808054,6.42271054,95.257992,mango
11.0,34.0,32.0,29.14305008,49.40983294,6.83170677,97.55155537,mango
23.0,24.0,32.0,28.1218093,46.16888595,5.6306199,93.30247448,mango
18.0,20.0,26.0,31.66524687,51.98594645,5.43584051,89.98024312,mango
0.0,21.0,32.0,35.89855625,54.25964196,6.43013944,92.19721736,mango
23.0,23.0,27.0,34.72413192,51.4271781,5.16114859,97.31258083,mango
30.0,28.0,30.0,31.86641378,52.19331595,5.06461331,98.46768642,mango
38.0,15.0,30.0,28.91862016,48.13974548,5.07550454,97.01331604,mango
38.0,19.0,31.0,34.73823882,49.08864345,5.85511927,90.65022183,mango
21.0,31.0,32.0,35.38598705,51.42664176,5.25453221,90.29643888,mango
5.0,16.0,31.0,35.96054636,48.69677802,4.55568853,98.00644238,mango
22.0,18.0,33.0,30.41235793,52.48100602,6.62162354,93.92375879,mango
34.0,38.0,31.0,35.37775595,45.58110023,6.45404533,97.41586402,mango
3.0,28.0,33.0,30.33723921,48.88704844,5.75504997,94.42850522,mango
31.0,29.0,26.0,28.22373428,47.40519056,5.02412468,97.76832322,mango
36.0,26.0,26.0,30.17294105,51.0845903,6.81463025,95.23444287,mango
0.0,36.0,26.0,34.13072188,51.25786185,5.10120639,96.38808001,mango
28.0,37.0,28.0,32.13409675,50.52559148,6.09786977,98.63333684,mango
1.0,30.0,29.0,28.33333307,51.39586505,6.43419776,91.67241761,mango
11.0,36.0,31.0,27.92063282,51.77965917,6.47544932,100.2585673,mango
15.0,36.0,27.0,27.78912455,53.96886679,5.64371022,91.01152997,mango
25.0,22.0,25.0,33.56150184,45.53556603,5.9774138,95.70525913,mango
27.0,21.0,30.0,35.3915464,52.48823147,5.06108187,91.22881052,mango
40.0,16.0,35.0,34.16438906,54.16482251,4.95473956,98.33351125,mango
8.0,33.0,29.0,29.98080499,49.48613279,6.44239346,91.82271568,mango
28.0,27.0,34.0,32.45465292,50.69693751,6.52665434,95.04871605,mango
16.0,35.0,31.0,32.27652024,50.19368841,5.31687598,95.99487068,mango
11.0,27.0,30.0,27.69637763,48.5622488,6.39474303,89.85646496,mango
19.0,38.0,26.0,31.48451729,48.77926304,4.52572233,93.17221967,mango
26.0,24.0,34.0,31.27180992,52.23810152,6.8112911,89.74409017,mango
40.0,24.0,25.0,28.70595247,50.44030129,5.44500842,95.8946444,mango
22.0,17.0,26.0,28.69818144,47.71875722,4.75443502,99.642454,mango
12.0,19.0,31.0,27.25373364,52.66319725,5.56670438,91.87312479,mango
12.0,34.0,28.0,33.36140093,45.02236377,6.13526938,98.81596545,mango
5.0,32.0,33.0,32.32362177,52.5896771,5.84276377,93.36718816,mango
23.0,23.0,30.0,32.82141065,47.45553843,4.75527363,90.89173106,mango
1.0,29.0,29.0,27.32961444,49.30347234,6.05202605,93.53197359,mango
26.0,37.0,30.0,35.39986338,49.45962621,6.16617383,97.41054011,mango
4.0,20.0,25.0,28.93270187,47.94053996,5.66458701,99.9834242,mango
33.0,29.0,34.0,31.40948821,49.21729127,6.83297951,92.99739415,mango
9.0,29.0,34.0,29.38471637,45.88744691,5.72742254,100.8124659,mango
0.0,17.0,30.0,35.47478322,47.97230503,6.27913374,97.79072474,mango
33.0,31.0,34.0,31.32995611,50.22287593,5.42126528,89.78216168,mango
8.0,37.0,33.0,28.07802689,54.9640534,6.12816776,97.45373619,mango
21.0,21.0,30.0,27.69819273,51.41593238,5.40390833,100.7720705,mango
9.0,21.0,32.0,32.26935342,53.56092806,5.87011607,95.94035356,mango
2.0,24.0,34.0,28.89409382,54.80750249,6.47277465,94.76322976,mango
37.0,36.0,27.0,27.5529736,47.90859131,5.91063453,90.40332704,mango
31.0,20.0,30.0,32.17752026,54.01352682,6.20749582,91.88766069,mango
2.0,38.0,33.0,32.38697531,53.2328243,4.6913962,90.21633216,mango
40.0,16.0,35.0,31.89356292,49.02450149,6.4841522,89.59371481,mango
12.0,31.0,26.0,35.7877738,51.94190321,5.39527572,100.2160615,mango
24.0,33.0,35.0,29.26382931,54.82257868,5.34286612,100.7586226,mango
39.0,37.0,25.0,33.33024826,45.61143594,6.95324651,98.28583013,mango
30.0,17.0,31.0,31.20478173,54.49960506,6.80443711,94.62954663,mango
7.0,31.0,27.0,31.32863689,47.59319575,6.52411436,94.67344737,mango
39.0,24.0,31.0,33.55695561,53.72979826,4.7571149,98.67527561,mango
5.0,19.0,25.0,27.3511056,54.43945147,6.44132804,96.27792547,mango
26.0,32.0,32.0,30.91471455,49.92963856,6.81018608,90.14047759,mango
7.0,28.0,35.0,30.02086169,46.78393776,4.66910839,96.63721027,mango
2.0,40.0,27.0,29.73770045,47.54885174,5.9546266,90.09586854,mango
37.0,36.0,26.0,32.89300162,52.61323969,4.6505362,94.49161372,mango
26.0,50.0,19.0,27.3179125,51.66921088,6.00524294,32.55919573,mothbeans
2.0,56.0,23.0,26.65333029,59.79023382,7.55009094,36.91852635,mothbeans
4.0,59.0,22.0,29.33743412,49.00323081,8.91407489,42.44054315,mothbeans
17.0,56.0,17.0,27.94293692,45.41393636,5.9565851,69.66289997,mothbeans
21.0,38.0,20.0,27.10508014,63.56791363,5.79428972,62.20279647,mothbeans
23.0,35.0,18.0,26.4908332,47.36534833,5.41449278,36.99362831,mothbeans
11.0,44.0,17.0,26.34043268,55.59160391,8.01621078,35.1051197,mothbeans
34.0,54.0,24.0,31.2119298,41.55934359,5.02600366,68.80141783,mothbeans
28.0,48.0,15.0,25.16125354,55.25435777,9.25408944,40.89732789,mothbeans
11.0,45.0,19.0,28.70012137,44.359648,3.82803146,44.11622138,mothbeans
40.0,45.0,20.0,29.37687468,57.69622912,6.87849818,38.34303462,mothbeans
36.0,58.0,25.0,28.66024187,59.3189118,8.39913596,36.92629678,mothbeans
0.0,55.0,25.0,28.17489437,43.6672299,4.52417156,45.78172762,mothbeans
9.0,59.0,25.0,30.39321309,60.16299493,7.69920095,35.37493212,mothbeans
2.0,51.0,17.0,25.87682261,45.96341933,5.8385087,38.53254678,mothbeans
31.0,35.0,23.0,30.30260453,47.18283631,7.70759506,68.04039813,mothbeans
15.0,54.0,15.0,29.97604322,57.03184356,8.35495812,44.86052932,mothbeans
7.0,40.0,17.0,31.2123945,40.92604945,8.53207873,53.78769958,mothbeans
9.0,60.0,23.0,31.96987867,57.17377029,6.27600434,64.25520357,mothbeans
27.0,43.0,23.0,31.70447482,56.85420099,5.87533378,44.94317432,mothbeans
11.0,41.0,19.0,26.85911286,41.81420849,5.1317793,44.13827124,mothbeans
36.0,57.0,16.0,28.61409059,57.14218792,8.29287573,57.02891698,mothbeans
4.0,43.0,18.0,29.02955344,61.09387478,8.84065626,72.98016599,mothbeans
9.0,49.0,16.0,30.88482722,41.36561835,7.66153735,55.053805,mothbeans
3.0,49.0,18.0,27.91095209,64.70930606,3.6928636,32.67891866,mothbeans
28.0,57.0,17.0,30.47757686,61.58245338,9.41600311,61.86633917,mothbeans
8.0,60.0,18.0,31.21629982,46.01868196,3.80842917,53.1205277,mothbeans
29.0,57.0,20.0,25.60973447,50.7330069,5.87707519,53.39249517,mothbeans
30.0,41.0,15.0,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans
40.0,45.0,18.0,30.43683729,55.20522037,5.26128593,30.92014047,mothbeans
35.0,55.0,22.0,30.88883074,52.62696801,8.63492974,55.51932414,mothbeans
32.0,48.0,18.0,26.45707778,56.40226277,5.99351357,64.16167699,mothbeans
20.0,50.0,22.0,30.99694676,46.42693735,9.40688753,38.31597852,mothbeans
26.0,51.0,25.0,28.76488954,52.62741529,7.79250807,55.21606732,mothbeans
33.0,47.0,17.0,24.86803974,48.27531965,8.62151407,63.9187654,mothbeans
6.0,36.0,22.0,24.21610338,59.79236306,8.86953282,42.24783476,mothbeans
12.0,39.0,21.0,28.99319096,62.85948245,8.18384484,70.4713043,mothbeans
35.0,51.0,17.0,28.79929247,49.84213387,3.55882282,40.85534718,mothbeans
29.0,41.0,21.0,31.49398069,62.84916863,8.86979671,64.56807592,mothbeans
22.0,59.0,23.0,27.32220619,51.27868781,4.37174558,36.5037914,mothbeans
11.0,40.0,23.0,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans
16.0,51.0,21.0,31.01963639,49.9767522,3.53200867,32.81296548,mothbeans
4.0,46.0,15.0,31.01274943,62.40392519,3.50475231,63.77192383,mothbeans
36.0,44.0,21.0,25.12528913,51.33189406,4.51615406,38.48678973,mothbeans
14.0,58.0,17.0,30.53684308,59.96664731,4.60570054,33.48919022,mothbeans
22.0,49.0,22.0,28.23494706,61.5620517,3.71105919,72.66666443,mothbeans
4.0,47.0,20.0,25.97948991,64.95585424,4.19318912,72.19245835,mothbeans
9.0,51.0,19.0,27.04453473,49.32609633,5.49091063,48.25207759,mothbeans
19.0,51.0,25.0,26.80474415,48.23991436,3.5253661,43.87801983,mothbeans
7.0,56.0,23.0,26.33908791,40.00933429,5.54521923,55.50429227,mothbeans
22.0,36.0,16.0,30.58139475,50.77148138,8.18422855,64.58559639,mothbeans
39.0,36.0,22.0,29.34317422,60.50320928,9.07201141,34.03335472,mothbeans
25.0,51.0,24.0,25.5042419,61.66852372,9.39269461,65.07981523,mothbeans
22.0,55.0,24.0,28.56800579,57.30636014,8.66077954,64.53027638,mothbeans
25.0,51.0,18.0,27.77799528,54.82130787,9.45949344,50.28438729,mothbeans
32.0,43.0,22.0,31.99928579,54.1077461,5.27074944,71.6266696,mothbeans
11.0,53.0,24.0,28.52396666,55.77264351,7.39389918,61.32935611,mothbeans
23.0,45.0,21.0,31.46511256,51.79939437,8.98534819,74.44330654,mothbeans
20.0,45.0,16.0,29.93964907,54.61813464,4.62621245,45.43669946,mothbeans
36.0,56.0,20.0,25.4123765,49.66474269,7.43707824,31.87416982,mothbeans
39.0,42.0,20.0,29.3499706,61.25353851,8.05590886,40.82840673,mothbeans
38.0,56.0,25.0,25.74095321,45.38497051,7.88118645,67.43488235,mothbeans
35.0,38.0,19.0,25.32688786,63.18180319,9.11277168,32.71129281,mothbeans
26.0,52.0,23.0,29.98835437,49.60384796,4.93189051,52.92929636,mothbeans
40.0,49.0,17.0,31.02215872,45.89239456,6.68727523,53.56783314,mothbeans
17.0,43.0,22.0,30.06142622,45.90067655,5.49834081,41.0550915,mothbeans
14.0,55.0,15.0,27.33580911,55.27755933,8.0503044,73.44775287,mothbeans
21.0,39.0,20.0,27.06179658,52.3003173,7.38800748,60.74583498,mothbeans
40.0,55.0,18.0,30.38257873,40.5926071,7.11599405,47.95406479,mothbeans
35.0,57.0,25.0,27.0956288,42.26206161,8.34039806,71.1271039,mothbeans
37.0,57.0,20.0,31.1006247,44.82069159,7.35428698,70.79934452,mothbeans
36.0,43.0,24.0,27.09400578,43.65305437,3.51040431,41.53749535,mothbeans
38.0,38.0,18.0,26.31051759,61.18749126,6.29413031,35.73403813,mothbeans
22.0,44.0,24.0,24.30935081,56.32938343,6.03044729,58.99536268,mothbeans
3.0,58.0,21.0,25.36140526,46.82652785,9.16069175,55.60523179,mothbeans
32.0,41.0,16.0,28.63618921,61.39451307,7.70228724,68.54877876,mothbeans
24.0,45.0,19.0,26.85851927,48.8246387,5.95238496,34.7426459,mothbeans
17.0,57.0,20.0,28.50677929,45.20094476,3.79357518,66.1761456,mothbeans
10.0,44.0,24.0,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans
29.0,54.0,16.0,27.78031515,54.65030015,8.1530229,32.05025323,mothbeans
22.0,42.0,22.0,25.54249137,56.96640758,7.88765871,48.46797044,mothbeans
29.0,44.0,20.0,30.04132304,63.56222995,8.62010754,31.83192392,mothbeans
25.0,35.0,20.0,28.90245417,43.35365671,8.9230957,71.90018566,mothbeans
8.0,45.0,15.0,28.09568993,60.9835384,4.61136408,33.84110759,mothbeans
17.0,58.0,25.0,31.12896766,43.58788762,6.4555927,32.76742894,mothbeans
22.0,43.0,24.0,25.42517036,53.2208266,4.52363558,46.19374559,mothbeans
23.0,37.0,24.0,28.77833449,44.2252605,7.99190244,33.95825723,mothbeans
22.0,51.0,16.0,27.96583691,61.34900107,8.6395862,70.10472076,mothbeans
35.0,52.0,15.0,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans
27.0,59.0,20.0,28.00937423,52.60950014,4.39769881,36.01203025,mothbeans
24.0,37.0,21.0,30.573999,58.22686794,5.81821938,62.74803826,mothbeans
25.0,57.0,24.0,27.65472156,58.59986279,6.97497839,36.94255012,mothbeans
19.0,36.0,22.0,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans
